,Unnamed: 0,Unnamed: 0.1,country,target,model,params,f1,accuracy,precision,recall,roc_auc
262,262.0,10.0,Cambodia,if_phy_vio,GradientBoosting,"{'criterion': 'mae', 'loss': 'deviance', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0841445511010728,0.8440653937803516,0.26004884004884,0.0513513513513513,0.5630330917095623
263,263.0,11.0,Cambodia,if_phy_vio,GradientBoosting,"{'criterion': 'mae', 'loss': 'deviance', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0496910759891786,0.8355412783156879,0.1142857142857142,0.0324324324324324,0.537387989593872
264,264.0,0.0,Cambodia,if_sex_vio,GradientBoosting,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0628205128205128,0.9573296534250296,0.25,0.0363636363636363,0.6483471229534472
265,265.0,1.0,Cambodia,if_sex_vio,GradientBoosting,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0783882783882784,0.958107863541761,0.3333333333333333,0.0454545454545454,0.6383522727272728
266,266.0,2.0,Cambodia,if_sex_vio,GradientBoosting,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.0740242763772175,0.9507389979790668,0.1176190476190476,0.0554545454545454,0.5219845477103542
267,267.0,3.0,Cambodia,if_sex_vio,GradientBoosting,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.0904761904761904,0.9565589841040026,0.3166666666666666,0.0563636363636363,0.5577725966732757
268,268.0,4.0,Cambodia,if_sex_vio,GradientBoosting,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0981243550051599,0.9383208156124636,0.1344444444444444,0.0827272727272727,0.5275484256829758
269,269.0,5.0,Cambodia,if_sex_vio,GradientBoosting,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0982417582417582,0.9511250867191506,0.2166666666666666,0.0645454545454545,0.5573165819749012
270,270.0,6.0,Cambodia,if_sex_vio,GradientBoosting,"{'criterion': 'mae', 'loss': 'deviance', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.955783790305553,0.0,0.0,0.5126591755019174
271,271.0,7.0,Cambodia,if_sex_vio,GradientBoosting,"{'criterion': 'mae', 'loss': 'deviance', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0348484848484848,0.9581108798600428,0.2,0.019090909090909,0.5426345248554502
272,272.0,8.0,Cambodia,if_sex_vio,GradientBoosting,"{'criterion': 'mae', 'loss': 'deviance', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9538397731728652,0.0,0.0,0.5694621973951345
273,273.0,9.0,Cambodia,if_sex_vio,GradientBoosting,"{'criterion': 'mae', 'loss': 'deviance', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.0142857142857142,0.9550040720296806,0.0333333333333333,0.009090909090909,0.5525285612095885
274,274.0,10.0,Cambodia,if_sex_vio,GradientBoosting,"{'criterion': 'mae', 'loss': 'deviance', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0285714285714285,0.9542303863903718,0.0583333333333333,0.019090909090909,0.5317177834898548
275,275.0,11.0,Cambodia,if_sex_vio,GradientBoosting,"{'criterion': 'mae', 'loss': 'deviance', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9511311193557144,0.0,0.0,0.5095335596067769
276,276.0,0.0,Cambodia,if_vio,GradientBoosting,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0604615304205847,0.7432102675474316,0.45,0.0331976481230212,0.6643353223495604
277,277.0,1.0,Cambodia,if_vio,GradientBoosting,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0551060650122991,0.7424365819081229,0.4135714285714286,0.0301673450927182,0.6641132364218096
278,278.0,2.0,Cambodia,if_vio,GradientBoosting,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.1939069223418097,0.7393327903960426,0.4722975553857907,0.1238127544097693,0.6423966126081673
279,279.0,3.0,Cambodia,if_vio,GradientBoosting,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.2149414659705349,0.7420565258046029,0.4933763393021032,0.1388964269561284,0.6503473976623506
280,280.0,4.0,Cambodia,if_vio,GradientBoosting,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.2435825146565096,0.7168385968087352,0.3975659643522546,0.176797829036635,0.5919121897305871
281,281.0,5.0,Cambodia,if_vio,GradientBoosting,"{'criterion': 'friedman_mse', 'loss': 'deviance', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.2436665144933217,0.7261560039815401,0.4228607534835156,0.1736544549977386,0.6221725606409882
282,282.0,6.0,Cambodia,if_vio,GradientBoosting,"{'criterion': 'mae', 'loss': 'deviance', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.1066312817167843,0.7412722830513075,0.4927206127206127,0.061917684305744,0.5701585890578245
283,283.0,7.0,Cambodia,if_vio,GradientBoosting,"{'criterion': 'mae', 'loss': 'deviance', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0783585739419734,0.7338958766929087,0.3230633255633255,0.0453188602442333,0.5589685909383948
284,284.0,8.0,Cambodia,if_vio,GradientBoosting,"{'criterion': 'mae', 'loss': 'deviance', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.1241608865036856,0.7296383434379996,0.3712012987012987,0.0769561284486657,0.5481757550449798
285,285.0,9.0,Cambodia,if_vio,GradientBoosting,"{'criterion': 'mae', 'loss': 'deviance', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.1339459442750784,0.7311872228757579,0.3805772005772005,0.0829715061058344,0.562982736000704
286,286.0,10.0,Cambodia,if_vio,GradientBoosting,"{'criterion': 'mae', 'loss': 'deviance', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.1834571131982162,0.7269296896208488,0.3964442763355806,0.120872908186341,0.5859129177238707
287,287.0,11.0,Cambodia,if_vio,GradientBoosting,"{'criterion': 'mae', 'loss': 'deviance', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.1626441877817049,0.7156758061110609,0.3309055330634278,0.1086838534599728,0.5756457938793459
288,288.0,0.0,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.3364406270414288,0.5701596578294371,0.2277575119532361,0.646341463414634,0.6362463493566974
289,289.0,1.0,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.3332775630992991,0.5737968525532192,0.2265718888946652,0.6319976771196284,0.6361957759660813
290,290.0,2.0,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.3350968334917908,0.5847263941491445,0.2294895389684071,0.6224738675958188,0.6397133046919927
291,291.0,3.0,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.3455037505306529,0.5932088285229202,0.237339247992703,0.6369918699186992,0.6324863840871419
292,292.0,4.0,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.3326985837525865,0.5855197858168996,0.2281883754673876,0.6150987224157956,0.6291386737029645
293,293.0,5.0,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.319475216168776,0.5798534021157111,0.2195819729535358,0.5888501742160279,0.6279980379554142
294,294.0,6.0,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.331794928988226,0.5782584563144835,0.2264194964303035,0.6225319396051103,0.6298607963194749
295,295.0,7.0,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.3393890450655655,0.5689630403552306,0.2288484372609356,0.658478513356562,0.6386854865081244
296,296.0,8.0,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.3293124669760242,0.583498759305211,0.2259605176005597,0.6078977932636469,0.6365028246676364
297,297.0,9.0,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.342932696072334,0.586308280005224,0.2346093755836575,0.63931475029036,0.6252459321403201
298,298.0,10.0,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.3208215039693745,0.5838823951939401,0.2210445816377275,0.586295005807201,0.626666497524892
299,299.0,11.0,Maldives,if_emo_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.3361702094926137,0.5903780854120413,0.2315048437650471,0.6155632984901278,0.634296539359291
300,300.0,0.0,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.2245670487420096,0.6093917330547213,0.1395295430720242,0.577,0.6363064275037369
301,301.0,1.0,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.2203866013346983,0.6093933655478647,0.1370594986277383,0.5643333333333334,0.6244686098654708
302,302.0,2.0,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.2149165391283896,0.5960330416612251,0.1329040768411921,0.5641666666666667,0.621168908819133
303,303.0,3.0,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.2307830126745682,0.5919779286926995,0.1418664534877741,0.6216666666666667,0.6341696562032885
304,304.0,4.0,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.2190897070275576,0.5883488964346351,0.1347460007066885,0.5891666666666666,0.6197301943198804
305,305.0,5.0,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.2154041576201323,0.5891471855818204,0.1326682194668572,0.5761666666666667,0.6217907324364724
306,306.0,6.0,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.2176422818031937,0.6085836489486744,0.1354037893313322,0.5563333333333333,0.6309222720478327
307,307.0,7.0,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.2258134272722888,0.6138598667885595,0.1408413294735514,0.5726666666666667,0.6327391629297459
308,308.0,8.0,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.2222241508998491,0.600481585477341,0.1375838639110152,0.5805,0.6216278026905829
309,309.0,9.0,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.2193339779876727,0.6073511166253102,0.1363211452906368,0.5638333333333333,0.6281240657698057
310,310.0,10.0,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.212335427298547,0.5924072743894476,0.1310834056281002,0.5599999999999999,0.6105624065769806
311,311.0,11.0,Maldives,if_phy_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.2235947784821642,0.5952298550346089,0.1378807472740972,0.593,0.6267481315396113
312,312.0,0.0,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.0211750258364784,0.6020977536894345,0.0108398201597102,0.4666666666666667,0.5914832162373147
313,313.0,1.0,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.0211684142867689,0.6154613425623612,0.0108369986318567,0.4666666666666666,0.6072733355637338
314,314.0,2.0,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.0214672706432576,0.6106095729397937,0.010997920091512,0.4666666666666667,0.5823884799821568
315,315.0,3.0,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.0234088694647756,0.6073788690087502,0.0119853665603069,0.5166666666666667,0.6273369019739043
316,316.0,4.0,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.0258928074734812,0.6069266684079927,0.0132727409615163,0.55,0.6150736032117765
317,317.0,5.0,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.0263826293628351,0.6017010578555569,0.0135133773145331,0.5833333333333333,0.6118891491022638
318,318.0,6.0,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.0232732311023367,0.5980344782551914,0.0119167836025163,0.5166666666666666,0.620258168841307
319,319.0,7.0,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.0272553423200404,0.5883439989552043,0.013947789457398,0.6166666666666666,0.6187721646035463
320,320.0,8.0,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.0205567296420363,0.6182692307692308,0.010541823033869,0.4333333333333333,0.6067260510761682
321,321.0,9.0,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.0255701434059342,0.6121930912890166,0.0131051524487117,0.55,0.6315724322515892
322,322.0,10.0,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.0254089206089691,0.6191181272038657,0.0130374098014547,0.5166666666666667,0.6180765584922494
323,323.0,11.0,Maldives,if_sex_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.0201689283269486,0.6130289277785034,0.0103359445092679,0.4333333333333333,0.5969276235084198
324,324.0,0.0,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.3781990368494429,0.5652899307822906,0.2739695958997227,0.6132424877707897,0.6059098244324853
325,325.0,1.0,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.3888333903817928,0.5830841060467546,0.2849471254198678,0.6153039832285115,0.6121126816370934
326,326.0,2.0,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.3660293962070653,0.5689516129032258,0.2679848079894443,0.5797344514325646,0.6082726375470977
327,327.0,3.0,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.3719523707651191,0.5774454747290061,0.2743461508218834,0.5795248078266946,0.6066365529115967
328,328.0,4.0,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.3732676559935505,0.5725741151887163,0.2729825962321485,0.5927672955974843,0.6020234930515032
329,329.0,5.0,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.3675697966829265,0.5721757868616952,0.2699094012275747,0.577812718378756,0.5969108186186576
330,330.0,6.0,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.36716614720474,0.5648981324278438,0.2685880291833311,0.5833682739343116,0.5974417716685758
331,331.0,7.0,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.3778363415964271,0.5810761394802142,0.2787542352977696,0.5906708595387841,0.6110293429005742
332,332.0,8.0,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.3819652098084101,0.577858495494319,0.2800864680370178,0.6023759608665269,0.5995428904882318
333,333.0,9.0,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.3741562817625112,0.5741968133733839,0.2744580047824419,0.5890635918937805,0.6072227985620321
334,334.0,10.0,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.3689617213327453,0.5754162857515998,0.2714810593135007,0.5759958071278827,0.6077278163205025
335,335.0,11.0,Maldives,if_vio,BalancedRandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.3633714990516664,0.5717692960689565,0.2677099606699619,0.5665618448637316,0.6039699006534253
336,336.0,0.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.3360107446087671,0.6149797570850202,0.2384194059403372,0.5774680603948896,0.6308907287755263
337,337.0,1.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.3483047612396159,0.6437344913151364,0.2530525414835584,0.5652148664343786,0.6344294002232671
338,338.0,2.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.2682899189574007,0.732341321666449,0.2503257904657333,0.2951219512195122,0.5948459118433072
339,339.0,3.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.2875057383103989,0.7270357189499805,0.2604585013536999,0.3267711962833914,0.6036986231859545
340,340.0,4.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.2012473042436033,0.7957963301554133,0.2946663079227039,0.1566202090592334,0.6007997305007725
341,341.0,5.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.2384045610815478,0.7788118714901396,0.2881031569226463,0.2069686411149825,0.6022814688271709
342,342.0,6.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.3374374396509961,0.6380828000522397,0.2461746553006119,0.5432055749128919,0.6309861529267164
343,343.0,7.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.3275772043889956,0.6223308737103304,0.2353023472815883,0.5453542392566784,0.6139502215757248
344,344.0,8.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.2962794962053398,0.7282698837664882,0.2637620993694888,0.3412311265969802,0.6036055952099051
345,345.0,9.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.3022448505242948,0.7181467937834662,0.2611727199339463,0.3648664343786295,0.6145268258854573
346,346.0,10.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.2116544131839569,0.7860683035131253,0.2867536174251237,0.1707897793263647,0.580056408781841
347,347.0,11.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.2353081467083507,0.7816360846284445,0.2868598737419064,0.2019744483159117,0.5955530936030581
348,348.0,12.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.3059556521070496,0.6312149013974141,0.2248314639404445,0.4831010452961672,0.6032673116606341
349,349.0,13.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.3058469708625444,0.6247681859736189,0.223049592057784,0.4926248548199767,0.6013739950159558
350,350.0,14.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.2924981343680292,0.738373383831788,0.2703229905205562,0.3243321718931474,0.6125791301602337
351,351.0,15.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.2674840998754998,0.7314842627660962,0.2487945330689672,0.2931475029036005,0.604327520494345
352,352.0,16.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.2455210282713964,0.8018610421836228,0.3402165309444639,0.1948315911730545,0.6225140669575906
353,353.0,17.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.2318592240688479,0.7747567585216142,0.2783126650821751,0.2043554006968641,0.5922214516874711
354,354.0,18.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.3183578508445009,0.6239045971006922,0.2299632756186731,0.5217770034843205,0.6218372461463865
355,355.0,19.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.3261122272288891,0.6320458404074704,0.2368844957040994,0.5288037166085946,0.6218599111441876
356,356.0,20.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.2812595596214423,0.7254473031213269,0.2513454439456385,0.3263646922183508,0.613920086149544
357,357.0,21.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.2804543256373448,0.7197694919681337,0.249737555941917,0.3247386759581881,0.61111909836158
358,358.0,22.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.2006891698349793,0.7901397414130861,0.2844329753792669,0.1563298490127758,0.6052938556431334
359,359.0,23.0,Maldives,if_emo_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.2424608755184479,0.7783972182316835,0.2845583345158897,0.2137049941927991,0.5864632173020758
360,360.0,0.0,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.2135696735418601,0.7084595794697662,0.1463642941886279,0.4031666666666667,0.6101875934230195
361,361.0,1.0,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.2240394678000611,0.7242213007705367,0.1550001368571036,0.4165,0.6287122571001494
362,362.0,2.0,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.1057543465343977,0.8398850724826955,0.1113891152706942,0.1023333333333333,0.5577571001494768
363,363.0,3.0,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.1859599018856584,0.8556484262766096,0.2107519931049342,0.1686666666666667,0.5823785500747384
364,364.0,4.0,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0351388888888888,0.8863719472378216,0.1642857142857142,0.0203333333333333,0.5685440956651718
365,365.0,5.0,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0896620583717358,0.8790796003656783,0.1771645021645021,0.0616666666666666,0.5555392376681615
366,366.0,6.0,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.2328983338382504,0.7306843411257672,0.1620748021989781,0.4191666666666667,0.6048964872944693
367,367.0,7.0,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.2232227440574102,0.7173762570197205,0.1531508566666649,0.416,0.6159585201793722
368,368.0,8.0,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.1518147407912022,0.8459383570589004,0.1713371158462691,0.1401666666666666,0.6000302690582959
369,369.0,9.0,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.163145708673659,0.8301586783335508,0.1556976911976912,0.1733333333333333,0.5993497757847532
370,370.0,10.0,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0613476919817298,0.8900107744547474,0.2033333333333333,0.0368333333333333,0.5631184603886399
371,371.0,11.0,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.078089717172909,0.8722231291628575,0.1235531135531135,0.0579999999999999,0.5235108370702541
372,372.0,12.0,Maldives,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.2123979422640307,0.720998759305211,0.1474064880442241,0.3836666666666667,0.6100568011958147
