,country,target,model,params,f1,accuracy,precision,recall,roc_auc
22,Five_countries,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0644532332114924,0.932889968242107,0.08216706888706453,0.053968253968253964,0.5958434990822029
23,Five_countries,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.06858070417783688,0.9260041765632089,0.07364849741271948,0.06504273504273504,0.5857341832093171
0,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.4232551680942621,0.6054027336695934,0.34022055897668957,0.5604191409012664,0.6311308141190167
1,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.4193558863988402,0.6084696832216914,0.3402336725920839,0.547101309064706,0.6310662527061134
2,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.4061138237857368,0.6485097586578064,0.3606412911661683,0.4651356436568409,0.6292483311587995
3,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.4078841738267503,0.6438879400069387,0.3577271681000787,0.4746230267284058,0.6321991712764736
4,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.33515106156117236,0.6803911914102463,0.36221123869058797,0.312153551555265,0.6044994876108369
5,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.35617323323609285,0.6752967183510804,0.3652233481375954,0.3477545069990259,0.6108904762993996
6,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.42520540002532375,0.6110627107185111,0.34421325211116033,0.5569586597098974,0.6322474389704045
7,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.42612528514845244,0.6091296602706093,0.34341680287725,0.5617021844433472,0.6352454148576852
8,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.4127363892885428,0.6478486696378533,0.36281618970529633,0.479009594470169,0.630739463142379
9,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.4072066873910439,0.6412005951268982,0.3555259485411582,0.4768171446109502,0.6300223602851813
10,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.34759848221044665,0.6788333422291015,0.36588095146665933,0.3313178051481872,0.6076139179743445
11,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.359432644943398,0.6710047770275679,0.3616590164656158,0.35760385113225424,0.6087114453673383
12,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.4211961021815852,0.6081400282885431,0.3410603315067947,0.5514765342478549,0.6297646644741071
13,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.4195490484998266,0.6075739015950112,0.3396728973359973,0.5491009354274811,0.6320254143091543
14,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.4055434873511601,0.6440760410272833,0.35677195267032963,0.4700649861887668,0.6274680657833765
15,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.410993037708289,0.6444066300161013,0.35929462333135076,0.48028796754693814,0.6297313612180755
16,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.3375122682388976,0.685577913586507,0.37011236864993774,0.31050254206754824,0.6082073658052413
17,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.35349415651395494,0.6732682607883429,0.3618246465690283,0.3457408692403155,0.6095297654887759
18,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.4206641157062657,0.6038954569311379,0.33824516964760787,0.5565880249269406,0.6320987621907286
19,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.421466436170652,0.6049796286906318,0.33904145011061204,0.5571468127410294,0.6327227381840507
20,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.40746514940912026,0.6416721598035815,0.35584906806501104,0.4768144757736292,0.6263772023746595
21,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.4048107106932606,0.6400680526273651,0.35348292076682464,0.47389843739574855,0.6279165716489223
22,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.352852067842181,0.6847765827795718,0.375864002603345,0.33296848103123877,0.6113683127379625
23,Five_countries,if_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.361718716321131,0.6728455561189544,0.3648754057795264,0.35889523479096336,0.6094443915173906
0,Five_countries,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.06702650369381993,0.7961704829512601,0.47712595756777787,0.03646954081907948,0.6121065405568411
1,Five_countries,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.06702650369381993,0.7961704829512601,0.47712595756777787,0.03646954081907948,0.6121065405568411
2,Five_countries,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.10395228182228897,0.7833431186784447,0.3273335892487839,0.06225111962445369,0.598123608948762
3,Five_countries,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.10186230961042245,0.7833902217715034,0.3240341301889143,0.06085631036529434,0.5972007494420423
4,Five_countries,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.18696266549628482,0.7462269933192781,0.2682796493092046,0.14400474828683968,0.556393566009923
5,Five_countries,if_emo_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.18169066252070304,0.7504716758737868,0.27220172057679615,0.13680677710030759,0.5583667889971679
6,Five_countries,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.05115631795275997,0.7959347228523391,0.38358551917019656,0.02787514163923811,0.6100185700899903
7,Five_countries,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.05115631795275997,0.7959347228523391,0.38358551917019656,0.02787514163923811,0.6100185700899903
8,Five_countries,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.09418089659610465,0.784946314038412,0.32635982106752653,0.055283548265256575,0.5943394809439497
9,Five_countries,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.09255236273480691,0.7853236947683987,0.32871922982885116,0.05412345545783198,0.594332670008149
10,Five_countries,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.16832207480278832,0.7540090336526915,0.2675810278247427,0.1233416068634328,0.5609144160485036
11,Five_countries,if_emo_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.1606416362630452,0.754197824095078,0.26176853044786885,0.11637295634813576,0.5574801069155415
0,Five_countries,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.0006514657980456026,0.8557819825109195,0.05,0.0003278688524590164,0.6648648023430402
1,Five_countries,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.0006514657980456026,0.8557819825109195,0.05,0.0003278688524590164,0.6648648023430402
2,Five_countries,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.13564942105398295,0.8427183466325069,0.3240857189028773,0.08622950819672132,0.6254851235292584
3,Five_countries,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.1357737886603798,0.8440388344764396,0.3364088821185595,0.08557377049180329,0.6266871929375359
4,Five_countries,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.17676410992962283,0.806263421490397,0.2280052565748257,0.14459016393442625,0.5552471202900013
5,Five_countries,if_phy_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.18041527899040236,0.8134790237783885,0.24579238476410187,0.14295081967213116,0.5608676904088185
6,Five_countries,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.0,0.8559705727985198,0.0,0.0,0.662097196019227
7,Five_countries,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.0,0.8559705727985198,0.0,0.0,0.662097196019227
8,Five_countries,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.1305538285392619,0.845642474624821,0.34546477243827467,0.08065573770491805,0.6292337152322478
9,Five_countries,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.1322002516784534,0.8465383229697633,0.35662782081604216,0.08131147540983606,0.6312912843648841
10,Five_countries,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.16750683227225507,0.8155534057448872,0.24115915065277976,0.12885245901639344,0.5758700578299524
11,Five_countries,if_phy_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.16705402300406147,0.81937327088504,0.24985111201598795,0.1259016393442623,0.5811429288419825
0,Five_countries,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.0,0.9564233006858638,0.0,0.0,0.6387007124670647
1,Five_countries,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.0,0.9564704704971845,0.0,0.0,0.6386514271048173
2,Five_countries,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.02320914239626433,0.9490664335975376,0.06328480556102041,0.014334554334554333,0.5845530047489553
3,Five_countries,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.027571659182347042,0.9503870548779944,0.08838752913752913,0.01653235653235653,0.5919041638502195
4,Five_countries,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.061265384362272524,0.9293057742431927,0.07131248060276442,0.054004884004884,0.5260374596440653
5,Five_countries,if_sex_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.048798748510766744,0.9356253280314555,0.06694153193577451,0.038571428571428576,0.52628576132198
6,Five_countries,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.0,0.9568949098413885,0.0,0.0,0.6470452045815653
7,Five_countries,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.0,0.9568949098413885,0.0,0.0,0.6470906987621013
8,Five_countries,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.02568338158232214,0.9509526923042708,0.07800442376680768,0.015409035409035408,0.5764075670264637
9,Five_countries,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.022497843870681388,0.9519429692295376,0.07849194493157341,0.0131990231990232,0.57385907992007
10,Five_countries,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.04816555831523188,0.9342576258973606,0.061883075884594664,0.039621489621489626,0.5318891201008747
11,Five_countries,if_sex_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.048932926655285196,0.9384079021109658,0.07172373474028523,0.037423687423687416,0.5352916293947911
0,Five_countries,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.10890390025342392,0.743491922642399,0.4601194280482175,0.0624401179626096,0.6157810268215805
1,Five_countries,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.10890390025342392,0.743491922642399,0.4601194280482175,0.0624401179626096,0.6157810268215805
2,Five_countries,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.20203670866393592,0.724816257906114,0.4045183321909443,0.1352626803133215,0.5968637866613938
3,Five_countries,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.2030622402715962,0.724627356266624,0.4044706381254827,0.1361750890724456,0.5957174643083646
4,Five_countries,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2}",0.2728827307705223,0.6858137848825313,0.33970927233843456,0.22873537143543415,0.5539946999786541
5,Five_countries,if_vio,DecisionTree,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5}",0.26996485459394504,0.6910957362582619,0.3469617197174458,0.22143243171112506,0.5564666664164954
6,Five_countries,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2}",0.09842777349039475,0.7411808687607305,0.4297974590108299,0.05696566540786506,0.6160298721921137
7,Five_countries,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5}",0.09842777349039475,0.7411808687607305,0.4297974590108299,0.05696566540786506,0.6160298721921137
8,Five_countries,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2}",0.18975137837772044,0.7279756789695142,0.41185893878636703,0.12358251377787269,0.601900856469171
9,Five_countries,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5}",0.1864343896759999,0.7278812503891899,0.4092829892803687,0.12102576762433448,0.6013327910757329
10,Five_countries,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2}",0.2619870486530627,0.6922287457856298,0.34450438227429075,0.2115784171125849,0.5580347146344973
11,Five_countries,if_vio,DecisionTree,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5}",0.2564689997104771,0.6951527625808402,0.34657026780271133,0.2037310345747875,0.5588463613706466
0,Five_countries,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.7969723030254509,0.0,0.0,0.6322110196445715
1,Five_countries,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.7969723030254509,0.0,0.0,0.6301295054408718
2,Five_countries,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.02603950687635717,0.79617048295126,0.4429003890845996,0.013469486861274482,0.6299016291637314
3,Five_countries,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.033379758666541116,0.7960291291932428,0.4539759643595961,0.017422975233367506,0.6252712642199459
4,Five_countries,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.10304818726696516,0.7884363685694715,0.36889680486682236,0.05993471105595425,0.6067604543752844
5,Five_countries,if_emo_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.07668858412141802,0.7889075329365821,0.34311835810646274,0.043205093616791666,0.6104968376540323
6,Five_countries,if_emo_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.7969723030254509,0.0,0.0,0.6305752219497546
7,Five_countries,if_emo_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.7969723030254509,0.0,0.0,0.630612305797674
8,Five_countries,if_emo_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.02466495569712281,0.7956987403592111,0.42157314580843985,0.012774510332919656,0.6311947309619403
9,Five_countries,if_emo_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.021584341281949037,0.7959817814665564,0.3857738095238095,0.011150380402525226,0.6356075933780744
10,Five_countries,if_emo_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.09608670493659739,0.7907472445357744,0.3932011714794061,0.054819511142286725,0.6060829009710454
11,Five_countries,if_emo_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.07609957307910155,0.79060566838355,0.366160094892054,0.04250634004208708,0.6079167488317587
0,Five_countries,if_phy_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.8561592075649613,0.0,0.0,0.6797905531347006
1,Five_countries,if_phy_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.8561592075649613,0.0,0.0,0.6817651957808885
2,Five_countries,if_phy_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.02472327388623844,0.8550744131016875,0.3958225108225108,0.012786885245901639,0.6771935281602702
3,Five_countries,if_phy_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.027678615419762343,0.854932925907146,0.37929783451842275,0.014426229508196723,0.6780617599539717
4,Five_countries,if_phy_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.11220428764063309,0.8527632480229155,0.4231961919519602,0.06491803278688525,0.6507958006637276
5,Five_countries,if_phy_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.08985261587970736,0.8528105735101812,0.4120984774906618,0.05049180327868853,0.657194694835989
6,Five_countries,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.8561592075649613,0.0,0.0,0.6819733181556566
7,Five_countries,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.8561592075649613,0.0,0.0,0.6823197165460947
8,Five_countries,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.022885427917482205,0.8554046017809329,0.4119838494838494,0.01180327868852459,0.6757805478844856
9,Five_countries,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.02465150115068484,0.8555932143079538,0.37777777777777777,0.012786885245901639,0.6787794745149719
10,Five_countries,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.09197962832648614,0.852621983222581,0.4017727988149035,0.0521311475409836,0.6493425864639157
11,Five_countries,if_phy_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.08185358639850229,0.853093570138685,0.4131994075805635,0.04557377049180328,0.6592828322949288
0,Five_countries,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9571779064698923,0.0,0.0,0.6718401401023212
1,Five_countries,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9571779064698923,0.0,0.0,0.6739622890571184
2,Five_countries,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9571307366585715,0.0,0.0,0.6519186542897998
3,Five_countries,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9571307366585715,0.0,0.0,0.6494493411918374
4,Five_countries,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.002105263157894737,0.9566591497424675,0.025,0.001098901098901099,0.5963436692614695
5,Five_countries,if_sex_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.002150537634408602,0.9568949543202299,0.05,0.001098901098901099,0.6201729162795705
6,Five_countries,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9571779064698923,0.0,0.0,0.6795524129878515
7,Five_countries,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9571779064698923,0.0,0.0,0.6758974590227846
8,Five_countries,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9571307588979924,0.0,0.0,0.6488506874298208
9,Five_countries,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9571779064698923,0.0,0.0,0.6539918163997426
10,Five_countries,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.0,0.9568948876019678,0.0,0.0,0.61128597326383
11,Five_countries,if_sex_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.0,0.9570364637541922,0.0,0.0,0.6128047464640487
0,Five_countries,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.012443020858543052,0.7420769617393006,0.4530536130536131,0.006387528523198868,0.6315816311137581
1,Five_countries,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.008930533366923865,0.7417469732148417,0.42683413078149923,0.004562711004950693,0.6321319982517731
2,Five_countries,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.10795223904784963,0.7429260183430741,0.5237350623043449,0.060241329614753335,0.6274999579249144
3,Five_countries,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.10118780861370061,0.740473721900492,0.4834248781309671,0.0565930289969175,0.631901287727749
4,Five_countries,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.18161587532669676,0.7317960333769226,0.4296626918376266,0.11518535075194491,0.6084420134152544
5,Five_countries,if_vio,RandomForest,"{'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.167827134076564,0.7345318601941057,0.43938121489597604,0.1038698141154806,0.6138160213092189
6,Five_countries,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.006780926044212968,0.7414167622961758,0.2837229437229437,0.003467820494001788,0.6333728324919841
7,Five_countries,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.006090125398133232,0.7420296584914556,0.44833333333333336,0.0031025233856870255,0.6341462371794717
8,Five_countries,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.10049153314073704,0.7421243094659871,0.5138995022693845,0.0558627683849531,0.6301178504969187
9,Five_countries,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.09571233452050391,0.7428787595740707,0.5232432558894814,0.05275590813861941,0.6327480274911582
10,Five_countries,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.17727456995744106,0.7333045555229377,0.43479325886729814,0.11153504850611833,0.6122962014710244
11,Five_countries,if_vio,RandomForest,"{'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.16730347593264325,0.7364179187460524,0.4546903664380011,0.10259310906203711,0.6151303121506491
